"",660,3387,4136,7772,4932,5664,3458,1756,1924,574,2934,2552,1622,3584
744,418.788246,11055.478474,10060.958014,12405.271159,8128.747297,6045.578666,5919.353790,4128.105709,6955.049507,5305.556730,8551.403007,10462.320935,12058.205568,7935.180626
795,423.457756,10421.062902,9426.542442,11770.855587,7494.331724,5411.163094,5284.938218,3493.690137,6320.633935,4671.141158,7916.987435,9827.905363,11423.789996,7300.765054
5655,428.996643,10396.628103,9402.107643,11746.420789,7469.896926,5386.728296,5260.503420,3469.255339,6296.199137,4646.706360,7892.552637,9803.470565,11399.355198,7276.330256
4813,435.043130,10402.674590,9408.154130,11752.467275,7475.943413,5392.774782,5266.549906,3475.301825,6302.245623,4652.752846,7898.599124,9809.517052,11405.401685,7282.376742
5654,436.180038,10390.151576,9395.631116,11739.944261,7463.420398,5380.251768,5254.026892,3462.778811,6289.722609,4608.560920,7886.076109,9796.994037,11392.878670,7269.853728
4815,443.338949,10397.310486,9402.790026,11747.103172,7470.579309,5387.410678,5261.185802,3469.937722,6296.881519,4601.402009,7893.235020,9804.152948,11400.037581,7277.012639
652,446.392123,11272.016870,10277.496410,12621.809555,8345.285692,6262.117062,6135.892186,4344.644105,7171.587903,5268.968046,8767.941403,10678.859331,12274.743964,8151.719022
840,449.664440,10622.979657,9628.459197,11972.772342,7696.248480,5613.079849,5486.854973,3695.606892,6522.550690,4873.057913,8118.904190,10029.822118,11625.706752,7502.681809
4812,451.307627,10374.317120,9379.796660,11724.109805,7447.585942,5364.417312,5238.192436,3446.944355,6273.888153,4624.395376,7870.241653,9781.159581,11377.044214,7254.019272
4814,456.542128,10369.082619,9374.562159,11718.875304,7442.351441,5359.182811,5232.957935,3441.709854,6268.653652,4629.629877,7865.007152,9775.925080,11371.809713,7248.784771
763,460.076034,10414.047571,9419.527111,11763.840256,7487.316394,5404.147763,5277.922887,3486.674806,6313.618604,4584.664925,7909.972104,9820.890032,11416.774665,7293.749723
911,474.448633,10957.186760,9962.666300,12306.979445,8030.455583,5947.286952,5821.062076,4029.813995,6856.757793,5277.285847,8453.111293,10364.029222,11959.913855,7836.888912
849,476.111746,10649.426963,9654.906503,11999.219648,7722.695786,5639.527155,5513.302279,3722.054198,6548.997996,4899.505219,8145.351496,10056.269424,11652.154058,7529.129115
4363,479.737272,11025.678981,10031.158521,12375.471667,8098.947804,6015.779173,5889.554298,4098.306217,6925.250014,4924.499395,8521.603515,10432.521443,12028.406076,7905.381134
627,503.755700,11311.297807,10316.777347,12661.090493,8384.566630,6301.398000,6175.173124,4383.925043,7210.868841,5211.604469,8807.222341,10718.140269,12314.024902,8190.999960
774,518.105918,11154.796146,10160.275686,12504.588831,8228.064969,6144.896338,6018.671462,4227.423381,7054.367179,5404.874402,8650.720679,10561.638607,12157.523241,8034.498298
7126,520.088728,11066.030437,10071.509977,12415.823123,8139.299260,6056.130629,5929.905753,4138.657673,6965.601470,4964.850851,8561.954971,10472.872899,12068.757532,7945.732590
863,526.389475,10699.704692,9705.184232,12049.497377,7772.973514,5689.804884,5563.580008,3772.331927,6599.275725,4949.782948,8195.629225,10106.547153,11702.431786,7579.406844
624,527.411285,11073.352995,10078.832535,12423.145680,8146.621817,6063.453187,5937.228311,4145.980230,6972.924028,4973.659656,8569.277528,10480.195456,12076.080089,7953.055147
5794,539.866893,11176.557120,10182.036660,12526.349805,8249.825943,6166.657312,6040.432436,4249.184355,7076.128153,5426.635376,8672.481654,10583.399582,12179.284215,8056.259272
876,547.263621,10720.578838,9726.058378,12070.371524,7793.847661,5710.679030,5584.454155,3793.206074,6620.149872,4970.657095,8216.503372,10127.421300,11723.305933,7600.280991
625,566.462534,11112.404243,10117.883783,12462.196928,8185.673066,6102.504435,5976.279559,4185.031478,7011.975276,5012.710904,8608.328776,10519.246705,12115.131338,7992.106395
861,566.898199,10579.626233,9585.105773,11929.418918,7652.895056,5569.726425,5443.501549,3652.253468,6479.197266,4829.704489,8075.550766,9986.468694,11582.353327,7459.328385
902,584.744589,10770.788399,9776.267939,12120.581084,7844.057222,5760.888591,5634.663715,3843.415634,6670.359432,5020.866655,8266.712933,10177.630861,11773.515494,7650.490551
897,589.557277,11072.295404,10077.774944,12422.088090,8145.564227,6062.395596,5936.170721,4144.922640,6971.866438,5392.394492,8568.219938,10479.137866,12075.022499,7951.997557
649,605.577078,11431.201825,10436.681365,12780.994510,8504.470648,6421.302017,6295.077141,4503.829060,7330.772858,5410.218028,8927.126358,10838.044287,12433.928920,8310.903977
621,628.753500,11436.295607,10441.775147,12786.088293,8509.564430,6426.395800,6300.170924,4508.922843,7335.866641,5336.602269,8932.220141,10843.138069,12439.022702,8315.997760
6278,630.498227,11176.439936,10181.919476,12526.232621,8249.708759,6166.540128,6040.315252,4249.067171,7076.010969,5076.746597,8672.364470,10583.282398,12179.167031,8056.142088
899,631.699751,10648.495063,9653.974603,11998.287748,7721.763886,5638.595255,5512.370379,3721.122298,6548.066096,4903.319841,8144.419596,10055.337524,11651.222158,7528.197215
7344,632.771183,10192.853563,9198.333103,11542.646249,7266.122386,5182.953755,5056.728879,3265.480799,6092.424596,4805.858932,7688.778097,9599.696025,11195.580658,7072.555716
680,633.860095,10587.831632,9593.311172,11937.624318,7661.100455,5577.931824,5451.706948,3660.458868,6487.402665,4410.880863,8083.756166,9994.674094,11590.558727,7467.533785
599,636.660207,11182.601916,10188.081456,12532.394602,8255.870739,6172.702108,6046.477233,4255.229152,7082.172950,5082.908577,8678.526450,10589.444378,12185.329011,8062.304069
5379,643.315781,10597.287318,9602.766858,11947.080004,7670.556141,5587.387510,5461.162635,3669.914554,6496.858352,4401.425177,8093.211852,10004.129780,11600.014413,7476.989471
940,652.502923,10779.132470,9784.612011,12128.925156,7852.401293,5769.232663,5643.007787,3851.759706,6678.703504,5105.073128,8275.057004,10185.974932,11781.859565,7658.834623
620,652.940274,11460.482381,10465.961921,12810.275066,8533.751203,6450.582573,6324.357697,4533.109616,7360.053414,5360.789042,8956.406914,10867.324842,12463.209475,8340.184533
648,660.487278,11486.112024,10491.591564,12835.904710,8559.380847,6476.212217,6349.987341,4558.739260,7385.683058,5465.128227,8982.036558,10892.954486,12488.839119,8365.814177
628,680.900253,10712.765845,9718.245385,12062.558530,7786.034667,5702.866037,5576.641161,3785.393080,6612.336878,4285.946651,8208.690378,10119.608306,11715.492939,7592.467997
908,690.659568,10589.535246,9595.014786,11939.327931,7662.804069,5579.635438,5453.410562,3662.162481,6489.106279,4962.279657,8085.459780,9996.377708,11592.262341,7469.237398
602,692.399113,11499.941220,10505.420760,12849.733905,8573.210043,6490.041412,6363.816536,4572.568455,7399.512253,5400.247881,8995.865753,10906.783682,12502.668315,8379.643372
6130,697.088507,11522.713254,10528.192794,12872.505939,8595.982077,6512.813446,6386.588570,4595.340489,7422.284287,5451.581073,9018.637787,10929.555715,12525.440349,8402.415406
6367,702.422361,11528.047108,10533.526648,12877.839793,8601.315931,6518.147300,6391.922424,4600.674343,7427.618141,5446.247219,9023.971642,10934.889570,12530.774203,8407.749260
5388,703.252896,11510.795003,10516.274543,12860.587689,8584.063826,6500.895195,6374.670320,4583.422239,7410.366037,5411.101664,9006.719537,10917.637465,12513.522098,8390.497156
7125,703.262051,10735.127642,9740.607182,12084.920328,7808.396465,5725.227834,5599.002959,3807.754878,6634.698675,4308.308449,8231.052176,10141.970104,11737.854737,7614.829795
730,703.524035,11416.557051,10422.036591,12766.349737,8489.825874,6406.657243,6280.432367,4489.184287,7316.128084,5666.635307,8912.481585,10823.399513,12419.284146,8296.259204
791,704.184694,11340.874922,10346.354462,12690.667607,8414.143745,6330.975114,6204.750238,4413.502157,7240.445955,5590.953178,8836.799455,10747.717384,12343.602017,8220.577074
643,705.247193,11530.871940,10536.351480,12880.664625,8604.140762,6520.972132,6394.747256,4603.499175,7430.442973,5509.888142,9026.796473,10937.714401,12533.599034,8410.574092
7711,724.024676,11549.649423,10555.128963,12899.442108,8622.918246,6539.749615,6413.524739,4622.276658,7449.220456,5467.849534,9045.573956,10956.491884,12552.376517,8429.351575
7712,726.200663,11533.742770,10539.222310,12883.535455,8607.011593,6523.842962,6397.618086,4606.370005,7433.313803,5434.049431,9029.667304,10940.585232,12536.469865,8413.444922
954,733.205649,10698.429744,9703.909284,12048.222430,7771.698567,5688.529936,5562.305061,3771.056980,6598.000778,5035.990335,8194.354278,10105.272206,11701.156839,7578.131897
746,736.280714,11444.339892,10449.819432,12794.132577,8517.608715,6434.440084,6308.215208,4516.967127,7343.910925,5694.418148,8940.264425,10851.182353,12447.066987,8324.042044
694,736.604465,11498.432826,10503.912367,12848.225512,8571.701649,6488.533019,6362.308143,4571.060062,7398.003860,5556.355964,8994.357360,10905.275288,12501.159921,8378.134979
5387,739.601960,11565.226706,10570.706246,12915.019392,8638.495529,6555.326898,6429.102023,4637.853942,7464.797740,5485.505128,9061.151240,10972.069168,12567.953801,8444.928859
617,743.925504,11551.467611,10556.947151,12901.260297,8624.736434,6541.567804,6415.342928,4624.094847,7451.038645,5451.774273,9047.392145,10958.310073,12554.194706,8431.169764
921,749.532312,10530.662502,9536.142042,11880.455187,7603.931325,5520.762694,5394.537818,3603.289737,6430.233535,5021.152402,8026.587035,9937.504963,11533.389597,7410.364654
728,755.552969,11468.585985,10474.065525,12818.378671,8541.854808,6458.686178,6332.461302,4541.213221,7368.157019,5630.656031,8964.510519,10875.428447,12471.313080,8348.288138
597,764.909963,11310.851673,10316.331213,12660.644358,8384.120495,6300.951865,6174.726989,4383.478908,7210.422706,5211.158334,8806.776206,10717.694134,12313.578767,8190.553825
600,779.257906,11586.800013,10592.279553,12936.592699,8660.068836,6576.900206,6450.675330,4659.427249,7486.371047,5487.106675,9082.724547,10993.642475,12589.527108,8466.502166
965,814.526003,10617.109390,9622.588930,11966.902076,7690.378213,5607.209582,5480.984706,3689.736626,6516.680423,5117.310689,8113.033924,10023.951852,11619.836485,7496.811543
590,820.465309,11604.254306,10609.733846,12954.046991,8677.523129,6594.354498,6468.129622,4676.881541,7503.825339,5504.560967,9100.178840,11011.096768,12606.981401,8483.956458
958,836.853558,10443.341256,9448.820796,11793.133941,7516.610079,5433.441448,5307.216572,3515.968491,6342.912289,5108.473648,7939.265789,9850.183717,11446.068351,7323.043408
585,840.465309,11584.254306,10589.733846,12934.046991,8657.523129,6574.354498,6448.129622,4656.881541,7483.825339,5484.560967,9080.178840,10991.096768,12586.981401,8463.956458
957,854.446735,9971.178012,8976.657552,11320.970697,7044.446835,4961.278204,4835.053328,3043.805247,5870.749045,5027.534483,7467.102545,9378.020474,10973.905107,6850.880164
7124,857.323749,10889.189341,9894.668881,12238.982026,7962.458163,5879.289533,5753.064657,3961.816576,6788.760374,4109.523155,8385.113874,10296.031802,11891.916435,7768.891493
4817,862.600875,9979.332152,8984.811692,11329.124837,7052.600975,4969.432344,4843.207468,3051.959387,5878.903185,5035.688624,7475.256686,9386.174614,10982.059247,6859.034304
705,877.037989,11590.071005,10595.550545,12939.863690,8663.339828,6580.171197,6453.946321,4662.698240,7489.642038,5752.141051,9085.995539,10996.913467,12592.798100,8469.773157
561,893.630133,11439.571842,10445.051382,12789.364527,8512.840665,6429.672034,6303.447158,4512.199077,7339.142875,5338.392256,8935.496375,10846.414303,12442.298936,8319.273994
838,897.885169,11538.270464,10543.750004,12888.063149,8611.539287,6528.370656,6402.145780,4610.897699,7437.841497,5788.348720,9034.194997,10945.112926,12540.997559,8417.972616
6379,904.330600,11450.272309,10455.751849,12800.064994,8523.541132,6440.372501,6314.147625,4522.899544,7349.843342,5349.092723,8946.196843,10857.114771,12452.999404,8329.974461
966,910.616692,10517.104390,9522.583930,11866.897076,7590.373213,5507.204582,5380.979707,3589.731626,6416.675424,5182.236782,8013.028924,9923.946852,11519.831485,7396.806543
553,916.897893,11553.770134,10559.249674,12903.562820,8627.038957,6543.870326,6417.645451,4626.397370,7453.341167,5452.590548,9049.694668,10960.612596,12556.497229,8433.472287
601,921.203958,11728.746065,10734.225605,13078.538750,8802.014887,6718.846257,6592.621381,4801.373300,7628.317098,5629.052726,9224.670598,11135.588526,12731.473159,8608.448217
5337,924.097491,11470.039201,10475.518741,12819.831886,8543.308023,6460.139393,6333.914517,4542.666436,7369.610234,5368.859614,8965.963734,10876.881662,12472.766295,8349.741353
635,941.106897,11766.731644,10772.211184,13116.524329,8840.000466,6756.831836,6630.606960,4839.358879,7666.302677,5745.747846,9262.656177,11173.574105,12769.458738,8646.433796
537,958.822266,11504.763976,10510.243516,12854.556661,8578.032798,6494.864168,6368.639292,4577.391211,7404.335009,5403.584389,9000.688509,10911.606437,12507.491070,8384.466128
885,959.220175,10637.341256,9642.820796,11987.133941,7710.610079,5627.441448,5501.216572,3709.968491,6536.912289,5230.840265,8133.265789,10044.183717,11640.068351,7517.043408
583,969.909646,11753.698644,10759.178184,13103.491329,8826.967466,6743.798836,6617.573960,4826.325879,7653.269677,5654.005305,9249.623177,11160.541105,12756.425738,8633.400796
595,970.574495,11778.116603,10783.596143,13127.909288,8851.385425,6768.216795,6641.991919,4850.743838,7677.687636,5678.423264,9274.041136,11184.959064,12780.843697,8657.818755
1054,978.130617,10943.354712,9948.834253,12293.147398,8016.623535,5933.454905,5807.230029,4015.981948,6842.925746,5280.915303,8439.279246,10350.197174,11946.081807,7823.056865
533,985.341128,11531.282837,10536.762377,12881.075522,8604.551660,6521.383029,6395.158153,4603.910072,7430.853870,5430.103251,9027.207370,10938.125298,12534.009931,8410.984989
605,987.404939,11794.947047,10800.426587,13144.739732,8868.215869,6785.047239,6658.822363,4867.574282,7694.518080,5695.253708,9290.871580,11201.789508,12797.674141,8674.649199
606,995.136692,11802.678799,10808.158339,13152.471485,8875.947622,6792.778991,6666.554116,4875.306035,7702.249833,5702.985460,9298.603333,11209.521261,12805.405894,8682.380952
1037,1018.444033,10135.175310,9140.654850,11484.967996,7208.444133,5125.275502,4999.050627,3207.802546,6034.746344,5191.531782,7631.099844,9542.017772,11137.902405,7014.877463
555,1030.316599,11814.105597,10819.585137,13163.898282,8887.374420,6804.205789,6677.980913,4886.732832,7713.676630,5714.412258,9310.030130,11220.948058,12816.832692,8693.807749
7981,1038.922343,9786.702404,8792.181944,11136.495089,6859.971227,4776.802596,4650.577720,2859.329639,5686.273437,5212.010092,7282.626937,9193.544865,10789.429499,6666.404556
571,1066.996744,11874.538851,10880.018391,13224.331536,8947.807674,6864.639043,6738.414167,4947.166086,7774.109884,5774.845512,9370.463384,11281.381313,12877.265946,8754.241003
5338,1094.398702,11640.340412,10645.819952,12990.133097,8713.609234,6630.440604,6504.215728,4712.967647,7539.911445,5539.160825,9136.264945,11047.182873,12643.067506,8520.042564
616,1109.767961,10914.801973,10147.113092,12269.187579,8161.809644,6025.977744,6005.508869,4214.260788,6801.552198,3857.078943,8410.726506,10347.879351,12091.267916,8021.335705
7103,1112.395643,11658.337353,10663.816893,13008.130038,8731.606175,6648.437545,6522.212669,4730.964588,7557.908386,5557.157767,9154.261886,11065.179814,12661.064447,8538.039505
549,1115.389305,11922.931412,10928.410952,13272.724098,8996.200235,6913.031604,6786.806729,4995.558648,7822.502446,5823.238073,9418.855946,11329.773874,12925.658507,8802.633565
5340,1125.488008,11671.429717,10676.909257,13021.222402,8744.698540,6661.529909,6535.305033,4744.056952,7571.000750,5570.250131,9167.354250,11078.272178,12674.156812,8551.131869
6729,1164.209447,11710.151156,10715.630696,13059.943841,8783.419979,6700.251348,6574.026472,4782.778391,7609.722189,5608.971570,9206.075689,11116.993617,12712.878250,8589.853308
1083,1203.371727,9622.253020,8627.732560,10972.045705,6695.521842,4612.353212,4486.128336,2694.880255,5521.824053,5061.813457,7118.177553,9029.095481,10624.980114,6501.955172
536,1252.208197,11889.080438,10894.559978,13238.873124,8962.349261,6879.180630,6752.955755,4961.707674,7788.651472,5787.900852,9385.004972,11295.922900,12891.807533,8768.782591
5339,1252.359886,11798.301595,10803.781135,13148.094281,8871.570418,6788.401787,6662.176912,4870.928831,7697.872629,5697.122009,9294.226129,11205.144057,12801.028690,8678.003748
7563,1262.720274,9562.904473,8568.384013,10912.697158,6636.173296,4553.004665,4426.779789,2635.531708,5462.475506,5002.464910,7058.829006,8969.746934,10565.631567,6442.606625
7564,1275.478408,9575.662607,8581.142147,10925.455293,6648.931430,4565.762800,4439.537924,2648.289843,5475.233641,5015.223045,7071.587141,8982.505069,10578.389702,6455.364760
4902,1337.961935,10686.607998,10375.307067,12040.993605,7933.615669,5797.783770,6233.702843,4125.364978,6573.358224,3628.884969,8182.532532,10119.685376,11863.073941,7984.990441
7565,1341.019617,9641.203816,8646.683356,10990.996501,6714.472639,4631.304008,4505.079132,2713.831051,5540.774849,5080.764253,7137.128349,9048.046277,10643.930911,6520.905968
1330,1373.673649,10966.939205,9745.300513,12353.072175,8076.548313,5993.379682,5620.599903,4075.906725,6902.850523,5676.458335,8499.204024,10410.121952,12006.006585,7639.220668
1344,1384.717199,10955.895655,9734.256963,12342.028625,8065.504763,5982.336132,5609.556353,4064.863175,6891.806973,5687.501885,8488.160473,10399.078401,11994.963035,7628.177117
591,1384.870570,10639.699364,10422.215701,11994.084970,7886.707035,5750.875135,6280.611478,4078.456343,6526.449589,3581.976334,8135.623897,10072.776742,11816.165306,7938.081806
471,1458.223943,12004.165652,11009.645192,13353.958338,9077.434475,6994.265845,6868.040969,5076.792888,7903.736686,5902.986066,9500.090186,11411.008114,13006.892747,8883.867805
1247,1477.271899,9348.352847,8353.832387,10698.145533,6421.621670,4338.453039,4212.228164,2420.980083,5247.923881,4787.913284,6844.277381,8755.195309,10351.079942,6228.055000
570,1490.070618,10534.499316,10527.415749,11888.884923,7781.506987,5645.675088,6385.811525,3973.256296,6421.249542,3476.776286,8030.423850,9967.576694,11710.965259,7832.881758
4610,1526.237177,12072.178886,11077.658426,13421.971572,9145.447709,7062.279079,6936.054203,5144.806122,7971.749920,5970.999300,9568.103420,11479.021348,13074.905981,8951.881039
422,1575.151899,12121.093608,11126.573148,13470.886294,9194.362431,7111.193800,6984.968924,5193.720844,8020.664641,6019.914022,9617.018142,11527.936070,13123.820703,9000.795761
1205,1617.903759,9282.716202,8288.195742,10632.508888,6355.985025,4272.816394,4146.591519,2355.343438,5182.287236,4647.281425,6778.640736,8689.558664,10285.443297,6162.418355
1529,1638.144841,10702.468012,9480.829320,12088.600983,7812.077120,5728.908489,5356.128710,3811.435533,6638.379331,5940.929527,8234.732831,10145.650759,11741.535392,7374.749475
6588,1655.073220,10685.539634,9463.900941,12105.529361,7829.005499,5745.836868,5339.200332,3828.363911,6655.307709,5957.857906,8251.661209,10162.579137,11758.463771,7357.821096
4749,1661.271017,10725.594188,9503.955496,12111.727158,7835.203296,5752.034665,5379.254886,3834.561708,6661.505506,5964.055703,8257.859007,10168.776935,11764.661568,7397.875651
1238,1666.195580,9234.424381,8239.903921,10584.217066,6307.693204,4224.524573,4098.299697,2307.051616,5133.995414,4598.989603,6730.348915,8641.266843,10237.151476,6114.126533
1499,1683.418252,10747.741422,9526.102730,12133.874393,7857.350530,5774.181900,5401.402120,3856.708943,6683.652741,5986.202938,8280.006241,10190.924169,11786.808802,7420.022885
1144,1694.355051,9279.652061,8285.131601,10629.444746,6352.920883,4269.752253,4143.527377,2352.279296,5179.223094,4644.217283,6775.576594,8686.494522,10282.379155,6159.354213
7562,1707.459630,9292.756640,8298.236180,10642.549325,6366.025463,4282.856832,4156.631956,2365.383875,5192.327673,4657.321862,6788.681174,8699.599102,10295.483735,6172.458792
1132,1707.617027,9266.390085,8271.869625,10616.182770,6339.658908,4256.490277,4130.265401,2339.017320,5165.961118,4630.955307,6762.314618,8673.232547,10269.117180,6146.092237
1129,1722.399844,9307.696854,8313.176394,10657.489540,6380.965677,4297.797046,4171.572170,2380.324090,5207.267887,4672.262076,6803.621388,8714.539316,10310.423949,6187.399007
367,1725.596108,12271.537817,11277.017357,13621.330502,9344.806640,7261.638009,7135.413133,5344.165052,8171.108850,6170.358231,9767.462351,11678.380279,13274.264912,9151.239969
1633,1728.613753,10611.999101,9390.360408,12179.069894,7902.546032,5722.989257,5265.659798,3901.904444,6728.848242,6031.398439,8325.201742,10236.119671,11832.004304,7284.280563
4258,1755.769371,10621.183768,9598.453850,11970.976453,7694.452590,5611.283960,5473.753240,3693.811003,6520.754801,6058.554057,8117.108301,10028.026229,11623.910862,7492.374005
1301,1765.319997,9250.873480,8256.353020,10600.666166,6324.142303,4240.973672,4114.748797,2323.500716,5150.444514,4615.438703,6746.798014,8657.715942,10253.600575,6130.575633
1182,1771.986365,9128.633597,8134.113137,10478.426282,6201.902420,4118.733789,3992.508913,2201.260832,5028.204630,4493.198819,6624.558130,8535.476058,10131.360692,6008.335749
1712,1806.884118,10533.728736,9312.090044,12116.569446,7980.816396,5644.718892,5187.389434,3980.174809,6794.192381,6109.668804,8258.108373,10195.261218,11910.274668,7206.010199
1445,1825.111417,9000.513330,8005.992870,10350.306015,6073.782152,3990.613522,3864.388646,2073.140565,4900.084363,4528.426012,6496.437863,8407.355791,10003.240424,5880.215482
1314,1827.331609,9188.861869,8194.341409,10538.654554,6262.130691,4178.962061,4052.737185,2261.489104,5088.432902,4553.427091,6684.786402,8595.704330,10191.588963,6068.564021
7123,1850.056089,10174.513844,10313.991211,11528.899451,7421.521515,5285.689616,6172.386987,3613.270824,6061.264070,3116.790815,7670.438378,9607.591222,11350.979787,7472.896287
347,1856.836117,12402.777826,11408.257366,13752.570512,9476.046649,7392.878018,7266.653142,5475.405062,8302.348859,6301.598240,9898.702360,11809.620288,13405.504921,9282.479979
1409,1856.980517,10921.303688,9699.664996,12307.436658,8030.912796,5947.744165,5574.964386,4030.271208,6857.215006,6159.765203,8453.568507,10364.486435,11960.371068,7593.585151
1208,1859.413706,9041.206256,8046.685796,10390.998941,6114.475078,4031.306448,3905.081572,2113.833491,4940.777289,4405.771478,6537.130789,8448.048717,10043.933350,5920.908408
7132,1892.779010,9451.552068,8457.031608,10801.344753,6524.820891,4441.652260,4315.427384,2524.179303,5351.123101,4816.117290,6947.476602,8858.394530,10454.279163,6331.254220
1044,1903.219316,9461.992375,8467.471915,10811.785060,6535.261197,4452.092567,4325.867691,2534.619610,5361.563408,4826.557597,6957.916908,8868.834836,10464.719469,6341.694527
